n,T,p,Tn,sv_sigma,sv_rho,lam,target_radius,seed,path,status,phase1_assembly_time,phase2_factor_time,phase3_solve_time,total_time,iters,hit_maxiter,relative_residual,L_factor_nnz,bandwidth_u,banded_ab_bytes,banded_factor_bytes,H_B_nnz,Kbar_nnz_estimate,Kbar_csr_bytes_estimate,M_m_nnz,skip_direct,banded_total_bytes_estimate,skip_banded
5,10000,12,50000,0.3,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.46346837500459515,0.026563249994069338,1.7267466660123318,2.2167782910109963,308,0,9.794267820383902e-09,-1,64,26000000,26000000,3048050,6250000,100000000.0,16660,0,52000000,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,0.3123705830075778,0.09628662499017082,0.0020941249968018383,0.41075133299455047,0,0,4.2600885963649745e-12,3397750,-1,-1,-1,3048050,6250000,100000000.0,16660,0,52000000,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.3172881249920465,0.09724395800731145,20.62420658400515,21.03873866700451,3944,0,9.218286373540915e-09,3397750,-1,-1,-1,3048050,6250000,100000000.0,16660,0,52000000,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.46031333299470134,0.026851500006159768,22.11538891698001,22.60255374998087,3945,0,9.361073850348115e-09,-1,64,26000000,26000000,3048050,6250000,100000000.0,16660,0,52000000,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,0.30994116599322297,0.09577070898376405,0.00209745901520364,0.40780933399219066,0,0,9.376752865247304e-12,3397750,-1,-1,-1,3048050,6250000,100000000.0,16660,0,52000000,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.30731404200196266,0.09653529099887237,21.282907334010815,21.68675666701165,4036,0,9.831569594274044e-09,3397750,-1,-1,-1,3048050,6250000,100000000.0,16660,0,52000000,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.4634322079946287,0.026756957988254726,23.065986208006507,23.55617537398939,4041,0,9.90685512085618e-09,-1,64,26000000,26000000,3048050,6250000,100000000.0,16660,0,52000000,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,0.3129584169946611,0.09676341700833291,0.0021873340010643005,0.4119091680040583,0,0,3.0321292514938e-12,3397750,-1,-1,-1,3048050,6250000,100000000.0,16660,0,52000000,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.3076314589998219,0.10250437498325482,15.528405958000803,15.93854179198388,2935,0,9.922065203424629e-09,3397750,-1,-1,-1,3048050,6250000,100000000.0,16660,0,52000000,0
5,10000,12,50000,0.5,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.46932829200522974,0.026145667012315243,16.91671254200628,17.412186501023825,2945,0,9.451730647624026e-09,-1,64,26000000,26000000,3048050,6250000,100000000.0,16660,0,52000000,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,0.8944363750051707,0.29486716599785723,0.0049330829933751374,1.194236623996403,0,0,4.2998959613543696e-13,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.8751486249966547,0.2874662919784896,0.3428795420040842,1.5054944589792285,31,0,9.215348435411973e-09,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,1.2690510829852428,0.19225987498066388,0.3401723330025561,1.8014832909684628,31,0,9.21534610681583e-09,-1,124,50000000,50000000,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,0.8798922919959296,0.28947783302282915,0.005489833012688905,1.1748599580314476,0,0,8.400701484405323e-13,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.8787759589904454,0.28930312499869615,0.3655083750199992,1.5335874590091407,32,0,7.1096752597195644e-09,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,1.2724704579741228,0.18879924999782816,0.3420649159816094,1.8033346239535604,32,0,7.109676434518544e-09,-1,124,50000000,50000000,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,0.8741050420212559,0.28907058300683275,0.004973959003109485,1.1681495840311982,0,0,4.019931881326162e-13,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.8784790839999914,0.2908037089800928,0.33901041600620374,1.508293208986288,30,0,6.5379911640544645e-09,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.1,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,1.2476417919970118,0.19119587499881163,0.33647854102309793,1.7753162080189213,30,0,6.53799090963782e-09,-1,124,50000000,50000000,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,0.8679588750237599,0.2895915409899317,0.00590929199825041,1.163459708011942,0,0,8.909913497096388e-13,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.875524792005308,0.29003499998361804,3.993708833004348,5.159268624993274,357,0,9.649612229339725e-09,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,1.2628311669977847,0.18903583398787305,4.074433832982322,5.52630083396798,356,0,9.460778011687896e-09,-1,124,50000000,50000000,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,0.8693882919906173,0.288150291016791,0.005697749991668388,1.1632363329990767,0,0,1.7073244796852047e-12,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.8645008339954074,0.2881617500097491,3.9888952499895822,5.141557833994739,356,0,9.808075233089724e-09,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,1.2685567089938559,0.19067208300111815,4.108419124997454,5.567647916992428,357,0,8.725100661426521e-09,-1,124,50000000,50000000,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,0.8774516669800505,0.2914066250086762,0.004959333979059011,1.1738176259677857,0,0,7.799567906535808e-13,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.8800784159975592,0.6931945410033222,3.4620151249982882,5.03528808199917,314,0,9.712617735351767e-09,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.3,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,1.2592976670130156,0.19178162497701123,3.2456347919942345,4.696714083984261,315,0,9.04045764359398e-09,-1,124,50000000,50000000,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,0.8600117080204654,0.28624349998426624,0.0047051250003278255,1.1509603330050595,0,0,3.972867739904348e-12,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.8474159579782281,0.28436441702069715,41.02970212500077,42.16148249999969,3850,0,9.572866256882715e-09,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,1.242508249997627,0.19002591699245386,40.84369170802529,42.27622587501537,3847,0,9.429013459438369e-09,-1,124,50000000,50000000,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,0.8528946669830475,0.28444287498132326,0.004640042025130242,1.141977583989501,0,0,1.048628493633247e-11,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.8447684170096181,0.28548504097852856,42.47808662499301,43.60834008298116,3987,0,9.576777213237367e-09,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,1.2272534590156283,0.19093683297978714,43.23350037500495,44.651690667000366,3985,0,9.903144517164353e-09,-1,124,50000000,50000000,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,0.8466309169889428,0.28502495799330063,0.004800082999281585,1.136455957981525,0,0,2.832873133575861e-12,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.8494129169848748,0.28633241599891335,32.45939262499451,33.595137957978295,2994,0,9.592994291195127e-09,6765925,-1,-1,-1,6042500,12250000,196000000.0,16660,0,100000000,0
5,10000,24,50000,0.5,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,1.2186050830059685,0.19235108298016712,33.25116987500223,34.66212604098837,2992,0,9.245997245308303e-09,-1,124,50000000,50000000,6042500,12250000,196000000.0,16660,0,100000000,0
10,480,2,4800,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,0.009986457997001708,0.0027709999994840473,9.066698839887977e-05,0.012848124984884635,0,0,1.1565609745029998e-12,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.009003749990370125,0.0028624160040635616,0.00481858299463056,0.016684748989064246,25,0,7.1858177134077875e-09,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.1,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.0038191250059753656,0.0010544579999987036,0.006376125005772337,0.011249708011746407,25,0,7.1857943026458335e-09,-1,40,1574400,1574400,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,0.008787166996626183,0.002700290991924703,8.079200051724911e-05,0.011568249989068136,0,0,1.741312147499966e-12,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.008883500006049871,0.0027274579915683717,0.0042265419906470925,0.015837499988265336,22,0,5.869821473139845e-09,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.1,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.0037955419975332916,0.0010632500052452087,0.005593917012447491,0.010452709015225992,22,0,5.8697840950546085e-09,-1,40,1574400,1574400,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,0.009667124977568164,0.0028087079990655184,9.004201274365187e-05,0.012565874989377335,0,0,7.252180558090725e-13,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.009520749998046085,0.00274566697771661,0.0045982909796293825,0.016864707955392078,24,0,6.8966294132051715e-09,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.1,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.0037500000034924597,0.0010801669850479811,0.006148290995042771,0.010978457983583212,24,0,6.896620724523156e-09,-1,40,1574400,1574400,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,0.0091556659899652,0.0027363749977666885,8.754199370741844e-05,0.011979582981439307,0,0,2.1585266698050143e-12,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.010087833012221381,0.002780457987682894,0.03154862500377931,0.04441691600368358,167,0,9.133189579583128e-09,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.3,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.003897250018781051,0.0010224579891655594,0.10480179198202677,0.10972149998997338,166,0,9.06730301665911e-09,-1,40,1574400,1574400,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,0.01004025002475828,0.002759541996056214,9.14999982342124e-05,0.012891292019048706,0,0,2.4876841828691224e-12,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.00974675000179559,0.002761499985354021,0.022909084014827386,0.035417334001977,121,0,9.188854318615682e-09,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.3,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.0038214169908314943,0.0010719999845605344,0.030220957996789366,0.035114374972181395,120,0,9.703670822601029e-09,-1,40,1574400,1574400,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,0.009158957982435822,0.0027333330071996897,8.562501170672476e-05,0.011977916001342237,0,0,1.2158579029961647e-12,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.011287542001809925,0.002776166016701609,0.03212087499559857,0.0461845830141101,160,0,9.228226009336754e-09,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.3,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.003763042011996731,0.0015170419937931001,0.09695433298475109,0.10223441699054092,161,0,8.907583453234604e-09,-1,40,1574400,1574400,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,0.009090958017623052,0.002745166013482958,8.766699465923011e-05,0.01192379102576524,0,0,1.5458176302106026e-11,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.009446791984373704,0.002721209020819515,0.21300104100373574,0.22516904200892895,955,0,9.337664566001407e-09,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.5,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.004195458022877574,0.0010594999766908586,0.4719470420095604,0.4772020000091288,954,0,9.626826894793934e-09,-1,40,1574400,1574400,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,0.00922466701013036,0.002778833993943408,8.858297951519489e-05,0.012092083983588964,0,0,5.5813294959920726e-12,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.009557457990013063,0.002778416994260624,0.1213089169759769,0.1336447919602506,634,0,9.090772842107995e-09,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.5,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.00393037500907667,0.0011107079917564988,0.3340785830223467,0.3391196660231799,633,0,9.622814744188241e-09,-1,40,1574400,1574400,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,0.010720833990490064,0.002781916002277285,9.549999958835542e-05,0.013598249992355704,0,0,3.5959023137869603e-12,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.009078500006580725,0.0027771249879151583,0.30813674998353235,0.31999237497802824,997,0,8.864709567125523e-09,124008,-1,-1,-1,100500,240000,3840000.0,795,0,2304000,0
10,480,2,4800,0.5,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.0038633329968433827,0.0010698749974835664,0.36030612501781434,0.3652393330121413,997,0,8.604499718319067e-09,-1,40,1574400,1574400,100500,240000,3840000.0,795,0,2304000,0
10,480,12,4800,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,0.083726500015473,0.03138083399971947,0.0006345000001601875,0.11574183401535265,0,0,5.408572743182172e-13,641500,-1,-1,-1,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.08265083300648257,0.030018208984984085,0.021414584014564753,0.1340836260060314,24,0,6.156200343398349e-09,641500,-1,-1,-1,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.1,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.023996125004487112,0.018414499994833022,0.03131495899287984,0.07372558399219997,24,0,6.156215011909948e-09,-1,129,4992000,4992000,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,0.0814830000163056,0.02993133300333284,0.00032404199009761214,0.11173837500973605,0,0,5.237233686041635e-13,641500,-1,-1,-1,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.08084825001424178,0.029897166998125613,0.020059166010469198,0.1308045830228366,22,0,4.505918347072347e-09,641500,-1,-1,-1,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.1,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.02360383400809951,0.018869791994802654,0.018879959010519087,0.06135358501342125,22,0,4.5059351210473244e-09,-1,129,4992000,4992000,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,0.08295770798576996,0.03236762501182966,0.0008284169889520854,0.1161537499865517,0,0,4.2229759053774234e-13,641500,-1,-1,-1,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.08013149999896996,0.0298401250038296,0.025702457991428673,0.13567408299422823,25,0,4.624700340388305e-09,641500,-1,-1,-1,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.1,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.02374916701228358,0.018469708011252806,0.028230041993083432,0.07044891701661982,25,0,4.624711420679084e-09,-1,129,4992000,4992000,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,0.08276608400046825,0.02979595900978893,0.0018345410062465817,0.11439658401650377,0,0,9.53962608722091e-13,641500,-1,-1,-1,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.08106141700409353,0.030266916990512982,0.1827422079804819,0.2940705419750884,165,0,8.882779649344588e-09,641500,-1,-1,-1,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.3,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.02395008399616927,0.018654084007721394,0.1402212909888476,0.18282545899273828,164,0,9.359283015314249e-09,-1,129,4992000,4992000,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,0.08094354197965004,0.031311500002630055,0.0003467499918770045,0.1126017919741571,0,0,9.5703351481366e-13,641500,-1,-1,-1,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.08118604100309312,0.02885000000242144,0.11094979199697264,0.2209858330024872,124,0,8.81442380889512e-09,641500,-1,-1,-1,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.3,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.023190791020169854,0.018532833986682817,0.15464941700338386,0.19637304201023653,124,0,8.615536758142279e-09,-1,129,4992000,4992000,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,0.08057866699527949,0.028887249995023012,0.0017196670232806355,0.11118558401358314,0,0,7.877029214017107e-13,641500,-1,-1,-1,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.0805803750117775,0.028621000004932284,0.1557289159973152,0.264930291014025,168,0,8.625692249755701e-09,641500,-1,-1,-1,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.3,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.023676584009081125,0.01890370898763649,0.15258383299806155,0.19516412599477917,168,0,9.352281597513103e-09,-1,129,4992000,4992000,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,0.08188645800692029,0.030814790981821716,0.000953042006585747,0.11365429099532776,0,0,3.0057866345928062e-12,641500,-1,-1,-1,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.08008404201245867,0.030529709008987993,0.872606791992439,0.9832205430138856,925,0,9.065872604284917e-09,641500,-1,-1,-1,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.5,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.023605541995493695,0.018748374975984916,0.9151810830226168,0.9575349999940954,925,0,8.338190924996906e-09,-1,129,4992000,4992000,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,0.08065558399539441,0.028999041998758912,0.0008628749928902835,0.1105175009870436,0,0,2.5320974091124763e-12,641500,-1,-1,-1,573000,1200000,19200000.0,795,0,9984000,0
10,480,12,4800,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.08089049998670816,0.030624792008893564,0.6028668340004515,0.7143821259960532,646,0,9.365091281375196e-09,641500,-1,-1,-1,573000,1200000,19200000.0,795,0,9984000,0
